APayroll_mean,APayroll_std,Establishment_mean,Establishment_std,county_health_exp,income,municipal_health_exp,pov,revenue,state,performance
797.4266212,3983.245821,4.274744027,8.610544739,1493425,33616,10435,22029,26346495,27,worse
263.7993631,1248.107885,2.619426752,3.869078125,295395,36274.5,99470,13590.5,12964161,42,nominal
13187.36285,59146.38147,35.90464396,123.5452882,1013293,33800,518881,405956.5,19183472,43,better
815.5796253,3986.683992,4.443793911,9.57715642,2153358,39366.5,186577,22438.5,12226715,35,nominal
2185.28479,9521.280825,10.1639698,25.68733493,945978,34054,150030,96070,26734290,9,better
769.1379857,3078.394584,4.704203013,8.89438327,1013293,41748.5,518881,25037.5,19183472,43,nominal
44724.17177,186238.3232,67.91161774,253.4736174,570809.405,58336,10080,832634,466985,30,nominal
1304.590667,7522.930604,5.221333333,10.84095845,2985764,40363,87281,44550,10561683,22,nominal
11019.13989,57086.27016,22.11990408,63.82442175,95989,34826,6970,237318,3593979,25,nominal
547.5454545,2482.915499,4.146167558,7.222733735,2153358,42376,186577,28230,12226715,35,nominal
2128.858491,11749.66283,4.773584906,8.634440007,1013293,50047,518881,22726,19183472,43,nominal
55.05960265,259.7882531,1.688741722,1.410368417,257919,49119,33200,1929,2883315,16,nominal
1152.727946,6385.783048,5.059222702,12.83639489,2153358,35004,186577,26124,12226715,35,nominal
421.455458,1671.421499,3.503136763,5.867597138,31102,42865.5,18745,7363,1546604,29,nominal
43191.84786,144458.4442,70.9772118,230.3058958,570809.405,72649,24340,953034,816847,11,better
1674.86211,5632.51664,7.278177458,15.596867,1013293,59053,518881,51998,19183472,43,nominal
918.046332,3547.724828,6.154440154,13.44631686,651456,50891,16604,22387,3507538,37,nominal
748.6693069,3363.551061,4.277227723,7.982767665,604123,39440,333100,21814,19259927,45,nominal
1394.276738,5579.77044,5.763368984,12.11859547,1013293,41322.5,518881,40213.5,19183472,43,nominal
9074.492378,33395.12511,31.18521341,99.74989316,163330,41808,1908,286074,4260824,40,nominal
857.0990991,3487.434139,4.288288288,7.316204491,11515,39927,35573,31221,1355400,2,nominal
419.1853933,2017.52068,2.766853933,3.529213644,15408,42694,10031,4761,1439480,50,nominal
894.6524634,3805.488905,5.934753662,12.78894329,2985764,36947,87281,33522,10561683,22,nominal
2984.378689,15407.5259,9.197887543,26.58205483,1013293,43122.6,518881,58923.4,19183472,43,nominal
9972.736866,84055.72238,13.53878829,61.5754034,1013293,52845.28571,518881,64596.28571,19183472,43,better
1327.357419,6128.771494,7.021935484,15.1965855,105745,31665,130426,39674,2679937,24,nominal
560.6944444,2392.866792,4.852941176,9.393277248,550453,46530,66703,20447,7161676,23,nominal
43720.88602,245954.5878,43.31478969,136.3972373,173550,55699,133334,651339,10122257,31,worse
209.7346278,1040.29687,2.637540453,3.569079209,201799,32418,61864,6362,3931577,5,nominal
806.0698819,2768.858706,4.330708661,7.99377109,9875,46097,20915,14507.5,478216,41,nominal
2739.698405,13415.84095,9.295497186,28.36617702,116198,53152.66667,9266,52510.33333,5538008,33,better
459.4029255,3747.688969,3.151595745,5.073195019,95989,32276.5,6970,13383,3593979,25,nominal
2159.831285,18770.7154,7.640223464,18.38551102,1013293,44361,518881,84792,19183472,43,nominal
8139.727864,46495.7032,15.72542648,45.50594703,173550,107203,133334,122789,10122257,31,nominal
1053.790885,4470.356699,5.58310992,11.75952261,1551153,42479,1401569,40850,9526884,38,nominal
1125.55774,6675.438918,5.245700246,11.348275,84575,44828,283015,35408,6405515,15,nominal
1794.025418,9046.349909,6.584624923,14.62979256,2153358,42934.5,186577,44915.5,12226715,35,nominal
1069.940707,6605.008323,4.165336374,7.318818103,1013293,47509,518881,14111.5,19183472,43,nominal
386.5994962,2649.368964,3.16372796,4.529465173,416996,51948,43585,7007,3292001,12,nominal
443.8154657,1822.882204,4.123022847,7.387345051,44739,39434,8488,15607,1022630,13,nominal
3625.699711,12361.60383,11.51588065,29.38065713,7983749,40106,1742437,167942,71170951,4,nominal
1457.466125,7728.370949,5.258807588,11.46734895,11515,37761,35573,35931,1355400,2,worse
4549.76,16839.16506,17.08086957,47.21057654,945978,44326,150030,140588,26734290,9,better
3318.944444,13442.62604,9.691919192,23.53048139,1551153,44504,1401569,82340,9526884,38,nominal
12017.19614,47713.41165,22.79494799,70.01496073,2985764,44979,87281,264067,10561683,22,nominal
665.2674419,3007.439442,4.390365449,8.52023764,7983749,45784,1742437,18134,71170951,4,nominal
1287.391129,6293.86187,5.799731183,12.26398506,2985764,49047,87281,58335,10561683,22,nominal
688.4959083,2779.490309,4.95908347,9.748137871,2985764,36103,87281,24976,10561683,22,nominal
672.3983122,2377.500934,4.329957806,8.142521985,1120699,55607,167436,19768,6107243,48,nominal
5252.285392,21774.02867,16.1378012,45.03226493,1493425,49983,10435,162986,26346495,27,nominal
576.509542,2519.253234,5.009064885,11.6734165,173444,37135.75,7834,18202.25,1790154,44,nominal
946.4976228,3230.687031,5.683042789,10.73568508,601317,46977,211841,28437,6966418,14,nominal
207.3309609,1226.382154,2.227758007,2.678901352,484773,35854,55845,8637,8844475,10,nominal
2244.731243,8486.211761,7.712206047,17.58129857,2985764,39991,87281,63838,10561683,22,nominal
918.7007874,5030.455588,5.335958005,11.58877038,550453,58436,66703,37666,7161676,23,nominal
1288.859291,4845.151773,9.036519871,22.02239228,923991,53306,116650,76820,6458800,47,nominal
1562.679157,6133.993681,6.820843091,15.04746648,550453,46834,66703,44559,7161676,23,nominal
339.8283379,1214.74473,2.822888283,4.353093159,11515,33308,35573,12578,1355400,2,nominal
1015.511765,6448.231705,3.205882353,5.31697017,1013293,50168,518881,7774,19183472,43,nominal
6026.035162,51148.61324,12.41029335,60.27659116,54264,42291.43478,6200,72165.95652,907675,49,nominal
3043.095028,11117.71221,8.955801105,21.88627666,604123,75806,333100,69458,19259927,45,worse
1794.677487,12326.00753,6.379895288,18.28830961,1013293,44022.625,518881,34977.75,19183472,43,better
608.5846422,5277.460077,3.516579407,6.358339672,84575,41847,283015,20984,6405515,15,nominal
431.7819549,2129.500123,2.819548872,4.320641276,484773,39357.5,55845,8489,8844475,10,nominal
10707.57935,75258.3266,19.2581262,92.05676638,54264,45373,6200,124055.8,907675,49,nominal
235.4851852,1192.652025,2.651851852,3.447575558,95989,27754,6970,11816,3593979,25,worse
942.9864865,4314.112421,3.88996139,6.84008096,84575,44554,283015,27781,6405515,15,nominal
168.160804,803.6151865,1.859296482,1.586018937,9875,48126,20915,1960,478216,41,nominal
1037.369565,4268.476441,4.389632107,7.92090461,44739,41595,8488,22342,1022630,13,nominal
595.1494253,2078.615979,4.157088123,7.105338316,601317,54331,211841,21742,6966418,14,nominal
3836.95421,19146.28489,7.00295421,13.99492692,1013293,41249,518881,41219,19183472,43,nominal
758.5111773,2981.017602,5.439642325,11.23090788,601317,49573,211841,22187,6966418,14,nominal
10950.83106,74975.89681,17.09808841,81.34007308,15408,46136,10031,94422.75,1439480,50,nominal
2660.450034,13015.47853,10.9758787,32.92805277,69497,43037.5,105591,93257.5,1793454,36,nominal
1160.208771,5651.890047,4.782529902,11.0217255,1013293,44653.5,518881,23457.83333,19183472,43,nominal
1942.894737,7980.672331,9.109022556,22.99473033,651456,37619,16604,82046,3507538,37,nominal
186.3915493,864.9122528,2.605633803,3.690263848,173444,51942,7834,10216,1790154,44,nominal
950.6423841,5354.358345,4.627483444,8.726276418,1120699,45167,167436,25048,6107243,48,nominal
12039.31374,50062.5064,20.32035268,58.98155448,2985764,46445,87281,248250,10561683,22,better
740.6944444,2547.421994,3.55982906,5.457118171,2985764,39269,87281,17023,10561683,22,nominal
526.4916067,2441.549164,3.431654676,5.327338363,550453,46940,66703,15777,7161676,23,nominal
10055.86865,38415.82266,21.03787268,59.66101296,54264,45858,6200,187937,907675,49,better
2038.953142,8630.284475,7.471778488,17.11039043,550453,53290,66703,41604,7161676,23,nominal
15919.05137,64905.06139,31.98067141,109.2212388,173444,58897,7834,262026,1790154,44,nominal
4024.534221,16464.27488,11.26425856,28.02147702,601317,49584,211841,107590,6966418,14,better
841.3842593,2770.963072,3.328703704,4.79106963,1013293,43413,518881,12102,19183472,43,nominal
3624.672216,17364.91558,10.1144641,25.23339819,570809.405,55844,24340,68638,816847,11,nominal
2392.994914,9315.309972,8.501525941,21.07536055,1013293,61004,518881,106880,19183472,43,nominal
1907.684393,7714.87519,6.479768786,14.44906026,69497,41098,105591,44399,1793454,36,nominal
332.1656805,1307.397261,2.559171598,3.331940813,31102,57823,18745,6428,1546604,29,nominal
35.36507937,114.7595036,2.010582011,1.815973504,257919,54399,33200,3836,2883315,16,nominal
371.5492958,1217.470054,3.60362173,5.85526257,31102,42851,18745,8072,1546604,29,nominal
183.2007299,915.8477487,2.430656934,2.831780968,95989,30849,6970,9365,3593979,25,nominal
5695.905018,26895.88585,14.50448029,38.15097431,313,45151,11639,117632,193565,21,better
5012.4375,20257.33664,13.03167808,35.85974091,1120699,51929,167436,163134,6107243,48,nominal
16101.99037,84919.78007,25.0776313,92.60541175,570809.405,53154.6,10701,191551.4,7230557.002,39,better
6461.911765,28204.34255,13.35561497,35.31215596,323667,53949,52593,160848,2715454,17,nominal
24680.06844,83600.40933,40.70299003,126.5641978,7983749,46688,1742437,833081,71170951,4,nominal
1906.14738,7896.672976,7.626637555,18.01706265,1013293,42456,518881,48039,19183472,43,nominal
1425.091787,7018.186314,6.384057971,14.380806,163330,44787,1908,62014,4260824,40,nominal
182.7153025,621.6586834,2.348754448,2.835881108,31102,45023,18745,3636,1546604,29,nominal
173850.2721,808809.8031,172.2057235,604.2462864,923991,64229.5,116650,1007653.5,6458800,47,better
1374.034483,5303.023621,4.748478702,8.851853345,69497,54982,105591,15092,1793454,36,nominal
421.9043478,1474.796016,3.101449275,3.933106824,257919,51281,33200,7627,2883315,16,nominal
37466.15709,214341.2808,104.4755906,446.3402559,2399276,46430.5,1365982,1349254,24965631,34,worse
236.3453453,1062.805822,2.567567568,3.272618112,9875,50045,20915,4931,478216,41,nominal
199.4423358,832.4882952,2.432116788,3.256144311,69497,40802,105591,4312.333333,1793454,36,nominal
421.002584,1081.525409,3.38501292,4.454034986,201799,39633,61864,7253,3931577,5,nominal
6446.449063,24534.46439,22.67889161,64.97072677,923991,62516,116650,244679,6458800,47,better
1171.444304,4154.435719,7.072151899,16.31598963,923991,47287,116650,39564,6458800,47,nominal
205.6979866,786.2385516,2.44966443,3.056011885,550453,48458,66703,4390,7161676,23,nominal
1721.289612,6312.534717,8.151101784,19.37479307,651456,37542,16604,64871,3507538,37,better
857.8040541,3242.419751,4.780405405,9.435277137,1013293,39261,518881,30057,19183472,43,nominal
552.6427379,1982.99824,4.437395659,7.86778308,923991,47960,116650,20704,6458800,47,nominal
6653.862492,42962.37685,13.47240155,58.54308966,1013293,40521.55556,518881,73123.44444,19183472,43,worse
399.9328494,1432.961628,3.558983666,6.191171578,550453,44817,66703,12939,7161676,23,nominal
4315.696483,16057.97443,16.56804281,46.6198954,44739,51681,8488,142745,1022630,13,better
5075.160256,36875.26825,8.769230769,21.93615948,84575,51603,283015,76120,6405515,15,nominal
881.0243478,3215.854354,4.904347826,8.673293859,416996,55972,43585,15050,3292001,12,nominal
5450.853679,21987.3893,12.54682274,32.70643326,1120699,51324,167436,111823,6107243,48,better
432.0042644,1892.628368,3.603411514,7.493335293,266881,33994,7756,20008,4172856,3,nominal
2625.260366,9030.520991,10.98939248,28.44080222,201799,58675,61864,51430,3931577,5,nominal
376.7336245,1031.475601,2.423580786,2.568288959,130626,35491,61188,5753,6649245,18,nominal
925.8537005,5540.23495,4.122203098,7.695086159,257919,38542,33200,20512,2883315,16,nominal
231.8941504,927.985317,2.82729805,3.856103223,550453,46805,66703,6862,7161676,23,nominal
9480.707224,36599.86002,20.36577947,60.33846102,1551153,44926,1401569,205632,9526884,38,nominal
1084.486452,6418.566526,5.11483871,10.8842144,105745,36632,130426,35078,2679937,24,nominal
953.8794079,4571.607161,5.020461471,11.28854292,1120699,40362.2,167436,21671.6,6107243,48,worse
1871.808803,13780.33147,5.372764787,11.10145926,84575,51810,283015,37557,6405515,15,nominal
14698.64968,126517.6791,24.14175589,101.9074009,9875,45650.08333,20915,153626.25,478216,41,nominal
177.5116279,617.2886068,2.624584718,3.874952934,550453,42644,66703,3863,7161676,23,nominal
1560.83751,7403.102408,6.179197995,14.75904992,1013293,41580,518881,34439.75,19183472,43,nominal
417.977591,1287.118952,3.459383754,4.719866293,1013293,36717,518881,13558,19183472,43,nominal
1358.300254,5897.517595,5.998727735,13.00225354,570809.405,46742,1198,24406,18760,46,nominal
515.413442,1864.537192,3.83095723,7.26593526,1013293,48746,518881,19948,19183472,43,nominal
13701.30452,60258.19604,24.98532447,88.14862223,604123,49114,333100,222204.75,19259927,45,better
206.9299065,758.0861,2.126168224,2.230384983,116198,69658,9266,6004,5538008,33,nominal
9860.144259,37411.70642,27.44835545,87.70250281,651456,48346.5,16604,175232,3507538,37,better
840.6725806,3610.738817,4.44516129,8.18990429,1120699,42025,167436,19236,6107243,48,nominal
120.90625,381.91692,2.165178571,2.461258923,484773,35101,55845,10117,8844475,10,nominal
2009.70063,9199.624524,8.231092437,19.763671,2985764,53506,87281,86694,10561683,22,nominal
3578.020336,14230.20636,12.78691424,34.03646725,15408,59712,10031,94028,1439480,50,better
12730.11111,50180.80437,32.26104418,102.2283543,201799,59337,61864,308126,3931577,5,nominal
420.4282946,1563.608021,3.78875969,6.200215281,201799,38547,61864,13703,3931577,5,nominal
475.6736641,1931.80503,3.950381679,6.76549421,7983749,50487,1742437,23596,71170951,4,nominal
1025.245442,3337.14801,6.214586255,12.78485368,44739,43699,8488,34994,1022630,13,nominal
253.8611987,950.5139015,2.649842271,3.541853057,69497,36177,105591,10177,1793454,36,nominal
2582.579319,12146.52817,8.855481728,23.67368971,295395,36931,99470,64023,12964161,42,better
2631.410976,10109.00663,7.054878049,15.46244931,323667,35372,52593,58708,2715454,17,nominal
1830.916881,9009.670021,6.371134021,14.83900768,163330,35372.5,1908,55403.5,4260824,40,nominal
765.6442478,3196.573777,4.180530973,7.295872952,1013293,43827,518881,19128,19183472,43,nominal
1199.724827,5821.196197,5.593327322,13.65089164,295395,39527.54545,99470,35270.63636,12964161,42,nominal
1085.061562,4412.313268,6.097597598,11.97495231,69497,35122,105591,48057,1793454,36,nominal
875.9622926,4588.234508,5.075414781,9.997449015,550453,60190,66703,27502,7161676,23,nominal
5603.450704,24074.67005,9.876760563,23.18849496,41644,53556,39809,65887,1521721,32,nominal
450.7088949,1632.811631,3.84097035,6.511033723,95989,34099,6970,21344,3593979,25,nominal
2093.5,8127.026278,7.515037594,16.68015295,257919,65424,33200,71798,2883315,16,nominal
4462.842609,18607.95908,11.52608696,30.59347299,1551153,54952,1401569,131667,9526884,38,nominal
5030.691366,32918.16681,15.35556634,76.97537231,604123,42685.5,333100,92213.08333,19259927,45,nominal
1416.879104,6118.914389,5.447761194,10.72580335,95989,24704,6970,29646,3593979,25,nominal
16583.47887,75177.76252,28.20590208,86.10077515,1551153,53722,1401569,346011,9526884,38,better
210.3200883,779.7218681,3.189845475,4.865826583,44739,38367,8488,7628,1022630,13,nominal
2520.630151,10635.04,9.203015075,22.99048423,2985764,46693,87281,93968,10561683,22,nominal
2256.565017,9173.832505,7.258918297,17.07002194,1493425,34127,10435,58228,26346495,27,nominal
8570.54417,39410.65606,22.66254417,78.49255822,945978,45296,150030,142083.5,26734290,9,worse
286.519802,985.5867066,2.574257426,2.956892731,323667,29008,52593,10761,2715454,17,nominal
1147.876485,5767.070975,3.912114014,6.360171497,323667,31799,52593,23358,2715454,17,worse
571.7314949,1948.474396,5.068214804,10.01799209,945978,33193,150030,39222,26734290,9,nominal
959.1200243,5239.13116,5.134305682,13.04556705,54264,39090,6200,22220.71429,907675,49,nominal
2903.370476,11236.83521,10.40190476,25.95082973,74198,53982,12378,63789,985177,26,nominal
8221.606716,29186.9994,22.77686567,65.67569338,163330,53880,1908,270921,4260824,40,better
502.2805755,1741.708077,3.489208633,6.232707122,604123,41521,333100,4440,19259927,45,nominal
1409.322799,5788.194277,5.709367946,12.95449458,1013293,40496.25,518881,35421.5,19183472,43,nominal
4244.346383,18145.33661,12.30297872,32.55565461,2153358,54909,186577,164190,12226715,35,nominal
1282.068249,5616.30889,6.299703264,15.08025843,1013293,43342.5,518881,53797.5,19183472,43,nominal
941.9107085,4314.167928,5.593397746,13.22493241,15408,45302.47826,10031,25204.13043,1439480,50,nominal
6796.584109,36505.10199,12.81036623,39.71154582,651456,45813.25,16604,87484.5,3507538,37,better
6485.905082,23778.12917,18.09790732,52.52530945,570809.405,70519,82966,184853,7230557.002,6,better
228.4384858,928.5809407,2.681388013,3.595364539,11515,36310,35573,12567,1355400,2,nominal
2697.614336,12731.13699,9.283183429,29.13875902,2399276,51162.2,1365982,59871.4,24965631,34,nominal
446.4740741,1635.712003,3.962962963,7.183941489,1013293,45669,518881,19198,19183472,43,nominal
1068.732513,7388.08247,4.664615385,9.442466066,54264,45507.8,6200,22016.8,907675,49,nominal
8405.720174,37241.75086,20.14244396,58.26529313,2153358,52762,186577,293565,12226715,35,nominal
1087.405405,4858.744793,4.268018018,7.842568603,41644,110930,39809,17707,1521721,32,nominal
467000.6531,1658415.727,636.2066327,2233.964548,7983749,54443,1742437,9858931,71170951,4,better
1559.018817,6964.709233,5.989247312,12.56776592,295395,53230,99470,49858,12964161,42,nominal
23007.10973,107372.6041,33.692607,126.3396672,604123,117680,333100,347895,19259927,45,better
198.665625,1065.595648,2.453125,3.632531901,69497,46154,105591,9638,1793454,36,nominal
2702.514899,11913.9627,9.363716039,25.78802841,95989,35237,6970,58442.66667,3593979,25,nominal
9656.593909,38767.3505,25.11385062,73.01045278,1013293,46223,518881,278520,19183472,43,better
17150.4083,78843.8173,26.85425764,91.4740388,2153358,40881,186577,217556,12226715,35,better
279.7572816,1173.186922,2.718446602,3.266568583,2985764,38284,87281,5353,10561683,22,nominal
487.2885906,2039.217885,4.203020134,7.975849531,484773,42919,55845,28385,8844475,10,nominal
425.5532319,2000.464358,3.754752852,6.66867062,41644,28040,39809,24108,1521721,32,nominal
12199.47212,47053.47477,25.4587156,77.18228952,1551153,44734,1401569,308359,9526884,38,better
4725.183623,19533.48108,11.82878412,32.17920586,1551153,46663,1401569,111139,9526884,38,better
7145.353949,34343.89733,10.36346337,26.74463287,604123,39918,333100,67700,19259927,45,worse
106.8159204,403.1213849,2.213930348,2.497800027,1013293,37678,518881,5663,19183472,43,nominal
991.5907753,4886.195047,4.781485116,9.590196511,116198,48175.8,9266,25306.4,5538008,33,nominal
726.1991247,3209.883006,4.945295405,10.54144207,2985764,38839,87281,10947,10561683,22,nominal
33301.2199,154192.3641,57.17427123,182.0619047,2985764,52954,87281,846162,10561683,22,nominal
1715.692156,11733.82823,6.467528816,18.43966463,295395,35835.33333,99470,34430.83333,12964161,42,nominal
1200.454683,3708.805119,6.941087613,14.44519626,601317,50089,211841,45848,6966418,14,nominal
2639.672762,13005.18308,9.043310876,22.4137192,7983749,41223,1742437,145477,71170951,4,nominal
4742.902054,44745.5635,10.88780382,40.91408093,1013293,45543.26316,518881,69230.52632,19183472,43,nominal
725.3765244,3375.960652,4.454268293,8.326415983,416996,48978,43585,21786,3292001,12,nominal
108.1487603,403.7107888,2.08677686,2.265726676,550453,39706,66703,5434,7161676,23,nominal
8732.685841,33601.41755,20.81932153,60.36532529,2153358,41076,186577,226474,12226715,35,nominal
989.7913279,5445.894184,3.401084011,5.011573444,69497,52226,105591,7578,1793454,36,nominal
884.8349381,3326.911332,4.986244842,10.54766581,651456,34565,16604,27276,3507538,37,nominal
4981.299517,27210.3563,8.472222222,20.84805284,604123,70133,333100,41295,19259927,45,nominal
8024.914326,30474.0419,27.60323034,83.66256231,945978,48066,150030,337542,26734290,9,nominal
582.7352472,2588.247022,4.531100478,8.488306516,2985764,41258,87281,23044,10561683,22,better
3256.987839,17003.42531,8.152478952,19.80854396,1120699,47835,167436,79703,6107243,48,better
7155.903333,31485.57096,13.82666667,35.67560669,1120699,51830,167436,133646,6107243,48,better
713.2464286,3434.260204,4.285714286,7.914829011,69968,33749,18248,19883,2311480,1,nominal
168442.6476,604495.3145,226.0219251,801.7425164,266881,52066,7756,3951626,4172856,3,better
15618.18057,56896.62894,34.88759971,110.0566274,7983749,94347,1742437,251556,71170951,4,nominal
1966.243101,12700.57939,7.210249671,16.07639492,1120699,41446,167436,40351,6107243,48,nominal
11507.65716,100360.8072,18.21105204,90.1150151,54264,39881.70588,6200,114169.8824,907675,49,better
288.4016563,1100.683228,3.645962733,6.141562986,7983749,45251,1742437,17552,71170951,4,nominal
651.5607064,4078.398626,3.754966887,6.914746542,163330,31185,1908,24663,4260824,40,nominal
1683.181951,9059.358343,7.085152838,18.11079113,2985764,46465,87281,39000,10561683,22,better
1280.266755,7963.398187,5.181510876,12.49210737,54264,45204.5,6200,29844.83333,907675,49,better
2591.473574,13275.79366,9.774858167,36.64421862,1013293,43468.66667,518881,36239.16667,19183472,43,nominal
772.7127562,3636.683624,4.51238911,9.567974111,54264,42292.83333,6200,24537.5,907675,49,better
352.7526316,1661.532278,3.065789474,4.900421409,601317,41373,211841,14805,6966418,14,nominal
888.9778434,3470.899709,5.361890694,10.77941392,1013293,42036,518881,36091,19183472,43,nominal
7660.965577,38783.05914,18.68760757,51.87937046,570809.405,62277,24340,158255,816847,11,better
2482.819876,11649.77842,8.465838509,21.21311484,295395,46497,99470,82545,12964161,42,nominal
1248.568356,5236.840855,5.938556068,12.79420195,1013293,32073,518881,54882,19183472,43,better
1132.446927,5973.046951,5.495810056,11.58809296,69497,41142,105591,40195,1793454,36,nominal
1110.549231,3846.579998,6.147692308,12.30617503,69497,57784,105591,36219,1793454,36,nominal
35.95833333,155.7235903,1.666666667,1.408556685,74198,41918,12378,1687,985177,26,nominal
4224.400802,17279.32622,10.61222445,27.56876932,323667,42069,52593,64094,2715454,17,nominal
1078,4702.661748,5.261682243,9.046836566,69497,31319,105591,32534,1793454,36,nominal
1090.808112,4362.041197,5.397815913,11.06073834,601317,41661,211841,28350,6966418,14,nominal
1087.967588,7039.121646,4.747378456,9.676053274,54264,31022.5,6200,31990.5,907675,49,nominal
796.4931507,3702.141674,3.827054795,7.202478673,484773,37328,55845,21259,8844475,10,nominal
8455.91976,34716.93935,23.44131737,74.47428591,601317,62395.5,211841,155534.5,6966418,14,better
345.5456256,1472.19151,3.063029163,5.0661144,69497,38326.66667,105591,12239.66667,1793454,36,nominal
1838.959211,9103.551483,6.901315789,14.37203764,1551153,41653,1401569,39634,9526884,38,better
2082.438914,8915.794663,4.377828054,9.452099398,20475,75699,7836,9214,657397,28,nominal
2280.087193,11241.04985,6.752043597,15.4955819,41644,27790,39809,72757,1521721,32,nominal
5210.95852,46257.71308,11.58015695,35.00243191,20475,51331,7836,60861.66667,657397,28,nominal
8543.256787,33794.05178,18.28833456,52.65753711,1013293,41066,518881,231894,19183472,43,nominal
1748.485785,10630.21323,6.075401731,12.71908991,550453,54971,66703,35468,7161676,23,nominal
1556.716556,9893.499038,5.834437086,13.3609503,295395,40543,99470,51247,12964161,42,nominal
620.4534884,2743.84676,4.001937984,7.101346524,295395,34596,99470,25712,12964161,42,nominal
1459.201189,9676.327681,4.923686819,10.70348574,257919,43930,33200,10458,2883315,16,nominal
486.9369039,1602.843457,4.258253852,8.139256707,9875,50212.33333,20915,19820,478216,41,nominal
37.695,214.1583315,1.8,2.005018828,74198,35694,12378,1868,985177,26,nominal
48901.47619,246099.7363,59.95279503,227.1893234,604123,46548,333100,502288.5,19259927,45,better
1062.24581,4715.112745,5.160614525,10.70419363,2985764,39764,87281,39629,10561683,22,nominal
4452.150503,18271.74598,12.2109168,35.00863441,1013293,60217,518881,109214.5,19183472,43,nominal
903.7759398,3778.187468,4.368421053,8.426036889,550453,55327,66703,22739,7161676,23,nominal
2521.495661,8987.02168,12.08389585,30.75086245,7983749,42001,1742437,85936,71170951,4,nominal
4670.343837,21354.95423,13.20296571,35.4945781,7983749,41003,1742437,257792,71170951,4,nominal
9787.79936,72106.7781,13.87940235,58.38604088,54264,51293.25,6200,76230.375,907675,49,nominal
495.7009132,2292.225639,3.47260274,6.366957615,484773,34962,55845,20950,8844475,10,nominal
346.7962963,1168.374732,3.164021164,4.334131607,31102,50317,18745,7641,1546604,29,nominal
7806.489891,28333.34213,15.83281493,43.89576489,570809.405,64068,10080,140451,466985,30,nominal
6299.88751,24822.76627,17.47245927,47.59807848,201799,48108,61864,143621,3931577,5,better
2187.682474,13757.90495,7.01443299,17.97801296,2153358,51764,186577,55633.33333,12226715,35,nominal
95254.98312,350741.4005,209.9471678,753.0818939,945978,41840,150030,2577762,26734290,9,worse
72030.53387,428776.55,66.33904243,282.8385339,173550,70341.75,133334,618841.25,10122257,31,better
11098.1064,71455.52187,15.21188392,45.06748924,1013293,62079,518881,116247,19183472,43,better
1391.701107,8344.940884,5.843788438,13.14522714,1551153,42567,1401569,45917,9526884,38,nominal
576.0402299,2165.542317,3.955938697,6.992728138,1013293,40120,518881,23688,19183472,43,nominal
344.1533019,1510.306464,2.983490566,4.516029877,173444,51424,7834,12530,1790154,44,nominal
762.05613,2962.133379,4.963072378,9.722790649,550453,48978,66703,25194,7161676,23,nominal
728.2290263,2617.291097,4.616044091,9.498395751,484773,36364,55845,24149.66667,8844475,10,nominal
58766.99579,239626.9937,58.25856885,188.3677606,1120699,42058,167436,933537,6107243,48,better
304.4658781,1422.987368,3.190172884,5.795800712,54264,41317.75,6200,9098.25,907675,49,nominal
1491.848018,7632.337425,4.647577093,7.455476724,54264,32431,6200,25700,907675,49,worse
779.7234848,3268.219992,3.882575758,6.798079829,44739,41968,8488,20195,1022630,13,nominal
12064.36866,48892.048,20.49356548,54.67532402,9875,52382,20915,173770,478216,41,better
1539.102467,13250.00631,5.113851992,10.55399619,11515,32853,35573,28077.5,1355400,2,worse
4959.440622,17293.32569,16.92055692,44.89697947,74198,45895,12378,108516,985177,26,better
428.4380734,1888.427082,3.335779817,5.556262738,1013293,43498,518881,11890.8,19183472,43,nominal
16785.92502,59797.42389,29.25562372,86.08848497,69968,42278,18248,407398,2311480,1,better
197.2792793,864.150497,2.462462462,3.202399694,7983749,37055,1742437,8875,71170951,4,nominal
415.8078902,1528.573873,3.619210978,6.070528326,201799,58890,61864,12985,3931577,5,nominal
4394.969099,19012.77331,15.49098712,42.67755669,266881,38560,7756,197608,4172856,3,worse
28301.05913,105151.8677,60.79012346,201.2364465,173550,83424,133334,622543,10122257,31,better
1096.204819,4986.148595,5.62248996,12.59914629,7983749,55107,1742437,13865,71170951,4,nominal
471.9266304,1543.428722,3.220108696,4.43824449,416996,41461,43585,8896,3292001,12,nominal
5550.124254,28129.76391,10.98111332,28.22423787,54264,47281,6200,94693,907675,49,worse
6518.990175,50411.76578,14.56012765,68.5954788,1120699,45050.70588,167436,88688,6107243,48,nominal
1252.367925,7032.455747,4.050943396,6.943687145,1013293,41516,518881,19183,19183472,43,nominal
1569.205096,7017.175739,6.496815287,14.29741673,2985764,40790,87281,59790,10561683,22,nominal
13446.19869,46281.16198,30.0688905,90.2261248,7983749,55411,1742437,410109,71170951,4,better
911.607337,3359.171952,5.0625,10.41252026,201799,43655,61864,25410,3931577,5,nominal
22025.92857,153789.1572,28.84827095,143.1261356,604123,48067.5,333100,196988.8889,19259927,45,better
1558.8,23168.44231,4.196296296,8.540766868,1551153,53329,1401569,17784,9526884,38,nominal
1282.012876,4749.036987,6.743562232,15.8156577,201799,43946,61864,40270,3931577,5,nominal
199.753125,1114.200318,2.390625,2.849501895,9875,53712,20915,6299,478216,41,nominal
2285.113545,12991.30614,7.787319885,21.61136391,1013293,49320.66667,518881,39599,19183472,43,better
